instance_id,hash,declared_clauses,kept_clauses,variables,variables_dropped,nodes,edges,sampled,build_seconds
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satCompetition2011Unselected/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-innfeed_innfeed_vc36608-tseitin.cnf.gz,a0bfed3e5f7b31720029e8b42a3865ac,302921,200000,102932,347,405864,466575,1,0.897
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satCompetition2011Unselected/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-innfeed_innfeed_vc37051-tseitin.cnf.gz,3e4da63c0d1a7db66c58a26136b41582,380114,200000,126443,1926,452886,466729,1,1.182
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satCompetition2011Unselected/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-src_wget_vc17912-tseitin.cnf.gz,a8963c507ec3834e0be841b79a2b5edc,777008,200000,218140,41750,636280,466485,1,1.818
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satCompetition2011Unselected/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_1_keyfind_2.cnf.gz,c01feb6883815ed905fe48a55491620d,2780,2780,596,0,3972,10460,0,0.012
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satCompetition2011Unselected/SAT11/application/leberre/2dimensionalstrippacking/E03X18.cnf.gz,f1931c6a41a3cdac5a9c9cb806bf03ce,125416,125416,7794,0,141004,737678,0,0.633
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satCompetition2011Unselected/SAT11/application/leberre/2dimensionalstrippacking/E04F17.cnf.gz,dfa2742e02d62edd6bea01be4c87d201,80716,80716,6664,0,94044,404214,0,0.357
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satCompetition2011Unselected/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.140-NOTKNOWN.cnf.gz,2609d5f1772bd52e16159b51a986b74d,10243000,200000,237040,334025,674080,435205,1,17.545
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satCompetition2011Unselected/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.150-NOTKNOWN.cnf.gz,2e058841373f34cc47d8dec927fd1796,10974540,200000,241860,369895,683720,432536,1,18.841
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satCompetition2011Unselected/SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.140-NOTKNOWN.cnf.gz,7948e49f890a013bd25e63938e096ac0,11009297,200000,241599,360902,683198,434898,1,18.437
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satCompetition2011Unselected/SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-3.045-NOTKNOWN.cnf.gz,0e775873f4c4bbc81ff92b87dd3e15e8,2750755,200000,190265,140475,580530,480068,1,5.035
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satCompetition2011Unselected/SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-4.035-NOTKNOWN.cnf.gz,b2d89917d97f65150eef03cf1db3c03d,3449729,200000,197558,196808,595116,477130,1,6.189
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satCompetition2011Unselected/SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-4.045-SAT.cnf.gz,9881a30e8616d30681e33c0b3b64a044,4435119,200000,221464,285332,642928,486589,1,8.047
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satCompetition2011Unselected/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.075-NOTKNOWN.cnf.gz,80e548bef03ac3dfa741c3b4121126e7,1431136,200000,190581,95425,581162,475641,1,2.719
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satCompetition2011Unselected/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.085-SAT.cnf.gz,1e91b465bc8ea51467272b44487428f8,1621926,200000,202590,121526,605180,474245,1,3.078
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satCompetition2011Unselected/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.075-NOTKNOWN.cnf.gz,12ebd70c1846efa7337844610e3b209f,1450261,200000,189571,96435,579142,475609,1,2.795
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satCompetition2011Unselected/SAT11/application/rintanen/SATPlanning/transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.gz,deac2093c09ab87f614220ddcd88dbc6,2355835,200000,220704,215061,641408,475609,1,4.399
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/ibm/2002/01_rule/SAT_dat.k90.cnf.gz,578a7d4f3eff1d7097beddaf7efc7cf1,1287433,200000,213967,102004,627934,503032,1,2.765
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/ibm/2002/06_rule/SAT_dat.k100.cnf.gz,aee6786830c94977356f68992f29ec46,6356704,200000,360730,1261032,921460,501283,1,12.095
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/ibm/2002/07_rule/SAT_dat.k65.cnf.gz,486b7de8a868abc7f30ae4fe9895cefc,4112982,200000,328179,721782,856358,501923,1,7.962
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/ibm/2002/11_rule_1/SAT_dat.k80.cnf.gz,5b1c392c656eb867c69d566bb7985357,5074584,200000,344972,950050,889944,501698,1,9.721
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/ibm/2002/30_rule/SAT_dat.k55.cnf.gz,69eebb04019d5d0458b2e56fb6caaa5e,573948,200000,110254,6850,420508,524545,1,1.438
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/ibm/2004/01/IBM_FV_2004_rule_batch_01_SAT_dat.k100.cnf.gz,9a94662670700ce476c162475f5cf88f,306560,200000,71620,169,343240,514364,1,0.912
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/ibm/2004/01/IBM_FV_2004_rule_batch_01_SAT_dat.k95.cnf.gz,288093fb8e940d222048b82fa4d3d39c,291385,200000,68154,90,336308,515630,1,0.892
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/ibm/2004/07/IBM_FV_2004_rule_batch_07_SAT_dat.k35.cnf.gz,cc13f460ceb62f42ac9b8674308888a8,33469,33469,12116,0,57701,87781,0,0.12
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/ibm/2004/07/IBM_FV_2004_rule_batch_07_SAT_dat.k55.cnf.gz,daa424c2ef0cfe236837cd1a3947063b,43209,43209,16256,0,75721,114041,0,0.155
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/ibm/2004/07/IBM_FV_2004_rule_batch_07_SAT_dat.k90.cnf.gz,efe1951069311bc03eadd11547cf02ab,60254,60254,23501,0,107256,159996,0,0.216
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/ibm/2004/07/IBM_FV_2004_rule_batch_07_SAT_dat.k95.cnf.gz,b2e11db374c01a834f5693a656598698,62689,62689,24536,0,111761,166561,0,0.224
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/ibm/2004/20/IBM_FV_2004_rule_batch_20_SAT_dat.k75.cnf.gz,830129ccece6a0981e8a8783368ccbc2,566530,200000,126685,9611,453370,506023,1,1.387
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/ibm/2004/22/IBM_FV_2004_rule_batch_22_SAT_dat.k100.cnf.gz,2daf54c7f2e073d821c467a4993ebdeb,895209,200000,175241,40232,550482,506921,1,2.034
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/ibm/2004/22/IBM_FV_2004_rule_batch_22_SAT_dat.k65.cnf.gz,dd1adb197177912d2842849ce1ab0dc4,577164,200000,128999,10034,457998,505735,1,1.427
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/ibm/2004/23/IBM_FV_2004_rule_batch_23_SAT_dat.k90.cnf.gz,b3de1f4bb0d27d5b0a2514a713c96e1d,773935,200000,159806,26800,519612,506616,1,1.771
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/ibm/2004/26/IBM_FV_2004_rule_batch_26_SAT_dat.k90.cnf.gz,ceb5d167122408378a3e3f437a80e139,2250041,200000,215520,229161,631040,522992,1,4.178
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/ibm/2004/26/IBM_FV_2004_rule_batch_26_SAT_dat.k95.cnf.gz,4a7787d8a9e416c9a9b66b3230834b1e,2374366,200000,219633,249578,639266,522527,1,4.361
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/ibm/2004/30/IBM_FV_2004_rule_batch_30_SAT_dat.k75.cnf.gz,8175dacde2d6517a91c1912847a34006,642979,200000,141740,12864,483480,512929,1,1.519
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/ibm/2004/3_11/IBM_FV_2004_rule_batch_3_11_SAT_dat.k100.cnf.gz,7d89daff5013fc5acc0e0c86ba805224,1305740,200000,222434,105295,644868,501959,1,2.806
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/ibm/2004/3_11/IBM_FV_2004_rule_batch_3_11_SAT_dat.k90.cnf.gz,690d29e4562a657677b2c5d8dc01ee85,1173080,200000,210938,83521,621876,502236,1,2.418
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c10bi.cnf.gz,a3224c7545811cb0dda83f00d9ce6ad7,437224,200000,140658,6458,481316,466371,1,1.161
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c10bid.cnf.gz,ffb729c1f73a82789f3122ec0892c163,868039,200000,216386,75526,632772,466867,1,1.952
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c10bid_s.cnf.gz,4f6c12da41e2faddfda107ad9be5a66f,810217,200000,209158,63407,618316,466627,1,1.949
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c10bidw_i.cnf.gz,50c7a3ce9700255789d1e9e13a7e8543,789352,200000,206785,58709,613570,467218,1,1.765
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c10bidw_s.cnf.gz,24c24a0c32a51ffcbc027ea07f8a086f,826531,200000,211498,66536,622996,466246,1,1.872
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c10i_i.cnf.gz,1bda13dc3f81e34d66e3987011d23edf,272509,200000,91570,131,383140,466663,1,0.87
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c10id.cnf.gz,945ed484e239cf2fe75d63ea5c637972,625642,200000,181483,29160,562966,466464,1,1.505
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c10idw.cnf.gz,ee0533684e861c8ae5e9dab111405e7d,634255,200000,183165,30377,566330,466740,1,1.539
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c10n.cnf.gz,9d73ad6f2f61eb0dd300296a497565a4,217921,200000,73162,1,346324,466628,1,0.761
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c10ni.cnf.gz,88dfca45a003b7de9ba8d5672ce32109,749569,200000,200555,51074,601110,466706,1,1.78
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c10ni_i.cnf.gz,1a54d40df8c785978f943b19a073f498,381466,200000,125355,2922,450710,466578,1,1.073
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c10nid_s.cnf.gz,64ed8925c19e8802d5cd4d04047020ec,1184422,200000,245017,152717,690034,466731,1,2.548
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c10nidw_i.cnf.gz,e9208e0d4e5d4e53c77bedc34a0d4b69,762961,200000,203146,53427,606292,466673,1,1.825
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c6bi.cnf.gz,4dda41bfcc4b60b935bd4408c41b3b3e,171415,171415,58031,0,287477,399967,0,0.592
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c6bi_i.cnf.gz,08a25022c4136f2ceb36db62ce3503bb,142204,142204,48142,0,238488,331808,0,0.512
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c6bid.cnf.gz,89155fcd27d2b2e9a953ef2dd1aa7995,323401,200000,108549,827,417098,466629,1,0.944
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c6bid_i.cnf.gz,3dbff7f9da381e31bfa0997a3c6514e1,267214,200000,90324,83,380648,466676,1,0.853
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c6bidw.cnf.gz,aea2f33b3803390401a42b63845ccb12,324319,200000,108809,901,417618,466727,1,0.973
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c6ni_i.cnf.gz,ed1b90df3629a3bba4146575258850f0,137860,137860,46678,0,231216,321672,0,0.477
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c6nid.cnf.gz,8ec9d61ad04546049223cec855673b56,481468,200000,152020,10403,504040,466625,1,1.331
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c7nidw_i.cnf.gz,4554ae1c42bcc6af4f6ffa463f1bf4b6,389866,200000,128126,3526,456252,466469,1,1.098
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c8bidw.cnf.gz,1226ff1c8dc34360b183aa2fe75b0ef7,555475,200000,168200,19026,536400,466794,1,1.402
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c8nidw_i.cnf.gz,8194678c6294b563e5525d01ddae04a4,510277,200000,158495,13479,516990,466765,1,1.357
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c8nidw_s.cnf.gz,4bd4352faccec2f413b32098b444de5f,762085,200000,202886,53499,605772,466610,1,1.768
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c9bidw_i.cnf.gz,2c11a54b97218c0c939a626245bba86a,638047,200000,183810,30985,567620,466656,1,1.521
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c9idw_i.cnf.gz,266eb88975be72196f5bc82f371464c1,464107,200000,147682,8828,495364,466596,1,1.227
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c9nidw.cnf.gz,0e5473ee6c2085b34c798f23fbebc08e,1083730,200000,237502,126530,675004,466720,1,2.366
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c9nidw_s.cnf.gz,e4422d46c5c4584ad9b59d5c385d5fcb,1007659,200000,230454,108149,660908,466685,1,2.187
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/f10bi.cnf.gz,15190f252ac286e5d8c479ce342272f3,1107583,200000,239328,131921,678656,466920,1,2.394
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/f10bid.cnf.gz,5f58c0cdbfd5245f26126d071c0a6c0d,2075374,200000,288411,407422,776822,466752,1,4.279
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/f10bidw.cnf.gz,bf5f36b36966dedee5318881c93ad679,2460805,200000,298936,525697,797872,466858,1,4.786
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/f10i.cnf.gz,6491e4e5273093b0d3c46e7f3a8cb5f6,876820,200000,216546,77316,633092,466831,1,1.975
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/f10id.cnf.gz,9e00c92405a069aa55e2ebe4262eca9e,1730704,200000,275101,305254,750202,466663,1,3.585
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/f10n.cnf.gz,1c75c324c67bd3d1017b9445047fac73,763861,200000,202355,53425,604710,466791,1,1.771
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/f10nidw.cnf.gz,c185a1c39e6f37b8c37a9d981699b6d8,2459566,200000,299013,525197,798026,466732,1,4.948
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/f6bidw.cnf.gz,4165a3f519e2381da2f25f43cd325d3f,566854,200000,170489,20612,540978,466706,1,1.75
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/f6nidw.cnf.gz,9fb9108b6d453f9f207af7f8e7e7ee86,564775,200000,170033,20366,540066,466654,1,1.538
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/f8b.cnf.gz,d843b14caaa21940a8fc3033ca013437,362392,200000,119564,2081,439128,466506,1,1.016
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/f8bidw.cnf.gz,01243b47967a3d012ea22e993355c833,1264597,200000,251492,173112,702984,466849,1,2.738
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/f8idw.cnf.gz,6620edff4693c155a76e3cfa33c51367,1173229,200000,244242,149477,688484,466948,1,2.585
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/f8n.cnf.gz,cfa562765bd1a658788f599fc9f6d84d,361954,200000,119422,2077,438844,466545,1,1.032
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/f8nidw.cnf.gz,216649d54f3531537c6b01227b992b5e,1263184,200000,251133,172991,702266,466807,1,2.675
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/f9.cnf.gz,5a6be86a20c576495efdd64d3b7606e9,429973,200000,138164,5881,476328,466623,1,1.144
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/f9bidw.cnf.gz,48392b808e8c0cd2a01ec1d2c6fad5dc,1872955,200000,281679,346500,763358,466533,1,3.739
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/f9idw.cnf.gz,34fa0922e66aee3b6f6ffe1760f459d4,1570021,200000,269020,257631,738040,466455,1,3.149
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/f9nidw.cnf.gz,85b41a5f1ebc94d760209690103aa56c,1869100,200000,281461,345423,762922,466445,1,3.704
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/g10bi.cnf.gz,890316e3bfcc9b33c72327094f974ff8,405304,200000,132238,4307,464476,466417,1,1.139
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/g10bid.cnf.gz,51172e425fec0dbe626ef3011e4fa1f3,657313,200000,187158,34262,574316,466532,1,1.69
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/g10nidw.cnf.gz,fec81a0409cbdc164aa5681d27d6c3f8,694321,200000,193031,40821,586062,466539,1,1.616
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/g9nidw.cnf.gz,be427c40fe3924f7c5cbeea176b539be,506584,200000,157698,13220,515396,466635,1,1.265
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/mironov-zhang/md5_47_1.cnf.gz,bea1976472159505f6a9a2d852e2a245,273512,200000,65539,65,331078,595616,1,0.92
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/mironov-zhang/md5_47_2.cnf.gz,3a91b8d3c14cd5415b5e2d1f5be13890,273504,200000,65554,50,331108,595754,1,0.908
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/mironov-zhang/md5_48_4.cnf.gz,385096bd9f872ea54ec99c802c8b557b,279242,200000,66829,63,333658,596223,1,0.935
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/velev/pipe_unsat_1.0/12pipe_k.cnf.gz,9e16ae667bb49240f6209492c7f4038e,8395649,200000,81093,34822,362186,599137,1,14.211
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/velev/pipe_unsat_1.0/13pipe_k.cnf.gz,772102b16ea3acaf7b516714b146b6ca,12295313,200000,93612,54014,387224,597265,1,20.436
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/velev/pipe_unsat_1.0/6pipe_k.cnf.gz,e263da0d376e1eea55db124c81659a08,408792,200000,15313,33,230626,589434,1,1.093
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/velev/pipe_unsat_1.0/9pipe_k.cnf.gz,0acbab472c9386683c07f7a3ec214be3,2317839,200000,43638,5474,287276,593495,1,4.223
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/velev/pipe_unsat_1.1/7pipe_q0_k.cnf.gz,6410d8955fd40da142f90525a81fd3a3,536414,200000,25690,822,251380,590923,1,1.347
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/velev/pipe_unsat_1.1/8pipe_q0_k.cnf.gz,2ca82d36bf188d2078831a1e82e9aac0,887706,200000,35420,4014,270840,589831,1,1.989
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/velev/pipe_unsat_1.1/9pipe_q0_k.cnf.gz,11d707af1f8831a041a036f1aa3c8d2c,1468197,200000,45279,10717,290558,592713,1,3.003
industrial/SAT-Challenge-2012/SATCompetition2007/industrial/velev/SAT4.0/9vliw_m_9stages_iq3_C1_bug2.cnf.gz,17101a56ae0a5e77b17589fadedd685c,13378532,200000,174352,346806,548704,590858,1,23.777
industrial/SAT-Challenge-2012/SATCompetition2009/application/SAT09/APPLICATIONS/diagnosis/ACG-15-10p1.cnf.gz,1a3400dc32a3859afb20566a4ded9606,1155731,200000,207728,60530,615456,468447,1,2.623
industrial/SAT-Challenge-2012/SATCompetition2011/application/SAT02/industrial/aloul/Homer/homer14.shuffled.cnf.gz,dffcb4c4b6048e2843c76048d6efa2e0,2130,2130,300,0,2730,4500,0,0.008
industrial/SAT-Challenge-2012/SATCompetition2011/application/SAT02/industrial/aloul/Homer/homer16.shuffled.cnf.gz,efed5fc1cfe3f6c3627711513330aa77,1476,1476,264,0,2004,3168,0,0.006
industrial/SAT-Challenge-2012/SATCompetition2011/application/SAT02/industrial/aloul/Homer/homer17.shuffled.cnf.gz,7a700945b9efe7d98a64e6d5da3c1aa7,1742,1742,286,0,2314,3718,0,0.007
industrial/SAT-Challenge-2012/SATCompetition2011/application/SAT02/industrial/goldberg/rand_net/rand_net60-40-10.shuffled.cnf.gz,82f505a08b971644a73ed738129e84cf,14281,14281,4800,0,23881,33540,0,0.06
industrial/SAT-Challenge-2012/SATCompetition2011/application/SAT02/industrial/goldberg/rand_net/rand_net70-60-10.shuffled.cnf.gz,a3c3c6f35337fc59da962bc2db7487a8,25061,25061,8400,0,41861,58730,0,0.105
industrial/SAT-Challenge-2012/SATCompetition2011/application/SAT03/industrial/goldberg/hard_eq_check/x1mul.miter.shuffled-as.sat03-359.cnf.gz,83628f8fe950fde6e67a24f9eb18c884,55571,55571,8756,4,73083,187746,0,0.29
industrial/SAT-Challenge-2012/SATCompetition2011/application/SAT05/industrial/narain05/vpn/clauses-8.renamed-as.sat05-1964.cnf.gz,02cfa5a71b5c89a1b10b5f5a5221ed05,5687554,200000,306722,1155050,813444,497505,1,10.719
industrial/SAT-Challenge-2012/SATCompetition2011/application/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug6.cnf.gz,c2627db39088b1bf179a8bf648966933,13378781,200000,168631,352561,537262,581969,1,23.688
industrial/SAT-Challenge-2012/SATCompetition2011/application/SAT09/APPLICATIONS/diagnosis/ACG-10-10p0.cnf.gz,f51929b8b39a97fdcb547d8ca93aa947,675624,200000,142481,12626,484962,464647,1,1.513
industrial/SAT-Challenge-2012/SATCompetition2011/application/SAT09/APPLICATIONS/diagnosis/ACG-15-5p1.cnf.gz,a858db4fd8a081befea6246788912941,943377,200000,183474,35516,566948,467967,1,2.201
industrial/SAT-Challenge-2012/SATCompetition2011/application/SAT09/APPLICATIONS/diagnosis/UR-10-10p1.cnf.gz,b9c55a7056a36846d95d12acded393b6,635871,200000,122021,9207,444042,470846,1,1.446
industrial/SAT-Challenge-2012/SATCompetition2011/application/SAT_RACE06/ibm-2002-21r-k95.cnf.gz,d5c2475db530c5097804117fb1c5b211,788339,200000,159516,32006,519032,502985,1,1.859
industrial/SAT-Challenge-2012/SATCompetition2011/application/SAT_RACE06/velev-pipe-sat-1.0-b9.cnf.gz,ea495d82a8bbe73de090922eabff72d1,8780591,200000,83394,34644,366788,603206,1,15.234
industrial/SAT-Challenge-2012/SC2012_Application_Debugged/satrace-unselected/ibm/2002/31_1_rule_3/SAT_dat.k100.debugged.cnf.gz,15749785b7435c5c3aa4d99022a90aed,670701,200000,134373,16087,468746,506766,1,1.748
industrial/SAT-Challenge-2012/SC2012_Application_Debugged/satrace-unselected/ibm/2004/1_31_1/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.gz,dcfdf31943b65080a2e4b8ec46a89c7d,502392,200000,114993,5651,429986,504355,1,1.254
industrial/SAT-Challenge-2012/SC2012_Application_Debugged/satrace-unselected/ibm/2004/1_31_2/IBM_FV_2004_rule_batch_1_31_2_SAT_dat.k65.debugged.cnf.gz,d0fbcf1422c83f0966d9b94b55f96f41,356432,200000,84483,962,368966,504376,1,1.008
industrial/SAT-Challenge-2012/SC2012_Application_Debugged/satrace-unselected/ibm/2004/1_31_2/IBM_FV_2004_rule_batch_1_31_2_SAT_dat.k95.debugged.cnf.gz,86baeee562934b47e2df25a53842d612,526652,200000,119221,6964,438442,505140,1,1.299
industrial/SAT-Challenge-2012/SC2012_Application_Debugged/satrace-unselected/ibm/2004/2_31_1/IBM_FV_2004_rule_batch_2_31_1_SAT_dat.k35.debugged.cnf.gz,6c9867fffe4b139ba18ffffabd717b16,189169,189169,45625,0,280419,475107,0,0.65
industrial/SAT-Challenge-2012/SC2012_Application_Debugged/satrace-unselected/ibm/2004/2_31_1/IBM_FV_2004_rule_batch_2_31_1_SAT_dat.k80.debugged.cnf.gz,2eb4cba952052c88a56e7cb42bbd2d8d,445444,200000,103826,3179,407652,504123,1,1.15
industrial/SAT-Challenge-2012/SC2012_Application_Debugged/satrace-unselected/ibm/2004/2_31_2/IBM_FV_2004_rule_batch_2_31_2_SAT_dat.k25.debugged.cnf.gz,57a969c041af76b162f40f881132006b,133932,133932,32454,0,198840,335485,0,0.47
industrial/SAT-Challenge-2012/SC2012_Application_Debugged/satrace-unselected/ibm/2004/2_31_2/IBM_FV_2004_rule_batch_2_31_2_SAT_dat.k45.debugged.cnf.gz,b78a6ca34fcaac8e12d168c3ca40afd7,247992,200000,59750,44,319500,502762,1,0.833
