instance_id,hash,declared_clauses,kept_clauses,variables,variables_dropped,nodes,edges,sampled,build_seconds
sat/le450_15a.col.15.cnf.bz2,f004b5183cd9da8c2120ce62b15d9679,114802,114802,6300,0,127402,235004,0,0.37
sat/le450_15b.col.15.cnf.bz2,592482014c8ffde5d4f0eef650131f23,114816,114816,6300,0,127416,235032,0,0.365
sat/le450_15c.col.15.cnf.bz2,e18db1d5c3d18de101608b13605303c2,233970,200000,6300,0,212600,404608,1,0.747
sat/le450_25a.col.25.cnf.bz2,70a6ecc229f6664d3dc2419c6f2dfdd8,198690,198690,10800,0,220290,407280,0,0.614
sat/le450_25b.col.25.cnf.bz2,1a3bef9e03bab1ed4e9e34506d72a451,198762,198762,10800,0,220362,407424,0,0.611
sat/le450_25c.col.25.cnf.bz2,c4d939b4c848c3a857bd576d627fce94,416682,200000,10798,2,221596,404752,1,1.002
sat/lei450-05b-05.cnf.bz2,36a132f02c256d4b8bd16483deb842fc,29570,29570,1350,0,32270,173820,0,0.132
sat/magicSquare-8_glb.cnf.bz2,7586d7569f2b20dead0a25013318f93b,56270,56270,6864,0,69998,161870,0,0.194
sat/magicSquare-9_glb.cnf.bz2,360d0e76b0c7a3c333cb2ffc5fc1d20b,85868,85868,10226,0,106320,245149,0,0.298
sat/mchess_15.cnf.bz2,ec84eecb124c63d4757e083dd0e5a9ff,1391,1391,420,0,2231,3164,0,0.006
sat/mchess_16.cnf.bz2,8704094951693f99fd21403a039c8131,1596,1596,480,0,2556,3632,0,0.006
sat/mchess_17.cnf.bz2,2c3c28f6d939d157e909c57a265fc908,1815,1815,544,0,2903,4132,0,0.006
sat/mchess_18.cnf.bz2,822ac2997c9e0f0def5971dabcdb0dd9,2048,2048,612,0,3272,4664,0,0.007
sat/mchess_19.cnf.bz2,ee90ba05c705de083ca3f3c374c583c5,2295,2295,684,0,3663,5228,0,0.008
sat/mchess_20.cnf.bz2,45742d067cc851edc1201d8a02586eac,2556,2556,760,0,4076,5824,0,0.009
sat/Nb11T118.cnf.bz2,3cb2d7a04f72b9d8cedfcd011170687a,2378376,200000,304039,293088,808078,549569,1,4.654
sat/Nb13T165.cnf.bz2,897acc1858ce0887f286aba5c0d56d71,5543200,200000,360805,1029185,921610,549649,1,10.039
sat/Nb13T166.cnf.bz2,7ed4cc39d60ea49f8a6ace885b8dd018,5577000,200000,360898,1037593,921796,549816,1,10.384
sat/Nb27T6.cnf.bz2,3cd844ca9eb2cfcf6905c6ed8c79101b,1545480,200000,233691,114684,667382,539418,1,3.17
sat/Nb29T6.cnf.bz2,245af97c72f3fee23a11cc8c6b6eb4a0,1917480,200000,253238,178885,706476,539531,1,3.829
sat/Nb37T6.cnf.bz2,64b90e50c5aa4746b25de87936f6cb9c,3997480,200000,303478,596837,806956,540311,1,7.702
sat/Nb39T6.cnf.bz2,1d8fb889c3238adca875fafb61a9e2c6,4684680,200000,311623,743360,823246,540084,1,8.826
sat/Nb42T6.cnf.bz2,b06104a3bff8d2f7294da267e28bc1af,5856480,200000,320914,997796,841828,540470,1,10.64
sat/Nb44T6.cnf.bz2,6077d4e5f755124ddc84068d6ccb630f,6737280,200000,325331,1191607,850662,539598,1,12.548
sat/Nb45T6.cnf.bz2,1f3b251666b7b9aa4bfad28d5ecfecc2,7209000,200000,327893,1295206,855786,539852,1,13.788
sat/Nb8T60.cnf.bz2,616719725a155a88d915031bf1912180,453120,200000,113163,1017,426326,548747,1,1.295
sat/Nb8T61.cnf.bz2,6e1b970d637fca70d08b251766edade3,460800,200000,114908,1223,429816,549316,1,1.246
sat/Nb8T62.cnf.bz2,cf71149e4f09e0fe0d1b9e67d21dcf6c,468480,200000,116829,1253,433658,548757,1,1.224
sat/Nb8T63.cnf.bz2,6e9ded47ab8168922d7e78757649b830,476160,200000,118532,1501,437064,549385,1,1.249
sat/newton_3_4_true-unreach-call.i.cnf.bz2,d69851de5b015182614d22c936a4ae8c,766037,200000,153619,11075,507238,575607,1,1.807
sat/newton_3_6_false-unreach-call.i.cnf.bz2,b10b36961f097af77483deacff313300,766037,200000,153617,11077,507234,575603,1,1.799
sat/ortholatin-7.cnf.bz2,00a62eb89afbf27e1addf8f5c437da9b,101038,101038,6076,0,113190,243187,0,0.327
sat/pals_floodmax.5_overflow_false-unreach-call.ufo.UNBOUNDED.pals.c.cnf.bz2,48a4c66f04afe54063562e304024eb0f,302217,200000,41517,3039,283034,596008,1,0.961
sat/pals_lcr-var-start-time.5_true-unreach-call.ufo.UNBOUNDED.pals.c.cnf.bz2,7d6710625f3747894f918380206f121f,358802,200000,77215,4333,354430,594832,1,1.057
sat/pals_lcr-var-start-time.6_true-unreach-call.ufo.UNBOUNDED.pals.c.cnf.bz2,8c0304bf2f5cc0dc26837627dcdf50ca,236905,200000,51428,1963,302856,595333,1,0.835
sat/pals_lcr.8_overflow_false-unreach-call.ufo.UNBOUNDED.pals.c.cnf.bz2,ae3e774dda19c84566a1ba222bb44bab,534017,200000,94896,10450,389792,599635,1,1.411
sat/patat-08-comp-3.cnf.bz2,358fa8d20aa467c7e9b9bf34f73d1dc9,1618778,200000,45992,32782,291984,476473,1,3.086
sat/prime_119218851371.cnf.bz2,7c9eeb95bb79140c0fdf14cb1e4f19e9,23693,23693,4365,0,32423,78237,0,0.087
sat/prime_200560490131.cnf.bz2,52a9f12c6fb938ec95923268f07d48d0,24936,24936,4586,0,34108,82400,0,0.092
sat/Problem11_label29_false-unreach-call.c.cnf.bz2,e16c33062a8fa678573cd7b335187b32,6358575,200000,431212,1065884,1062424,585609,1,12.531
sat/Problem11_label51_false-unreach-call.c.cnf.bz2,190c646aa93f0fe89d9850a9b4260835,6358315,200000,430474,1066584,1060948,586360,1,12.6
sat/Problem14_label14_false-unreach-call.c.cnf.bz2,da72fa2e7bc48f9c0288b31db6c3f2e4,5021845,200000,396190,775782,992380,581759,1,9.741
sat/Problem14_label19_true-unreach-call.c.cnf.bz2,877d1b0a193dac2932c1c71d89790c37,5023255,200000,395795,776324,991590,580646,1,9.756
sat/Problem14_label20_true-unreach-call.c.cnf.bz2,91c69a1dedfa5f2b3779e38c48356593,7317082,200000,427152,1276654,1054304,581538,1,14.439
sat/Problem14_label48_true-unreach-call.c.cnf.bz2,a0ad1f5449d31a1413d7cb8195c3df71,7315993,200000,427043,1276672,1054086,581573,1,14.173
sat/Problem14_label55_true-unreach-call.c.cnf.bz2,f88e2d6315cb45d3ac5444e07438ad1d,7316918,200000,427018,1276774,1054036,581792,1,14.102
sat/Problem14_label57_false-unreach-call.c.cnf.bz2,eee341a50e28cee542dcbd5b1c049612,5021999,200000,396442,775546,992884,582548,1,9.911
sat/quadratic_loose_error.c.cnf.bz2,683a0eb8955c471a343d6c7d7a1101f9,431755,200000,90762,1979,381524,576998,1,1.21
sat/quadratic_tight_error.c.cnf.bz2,d570bbe4e59e242a18260d9e2f616496,431818,200000,90837,1925,381674,578036,1,1.189
sat/queen12_12.col.12.cnf.bz2,901dfaac739b6cb18711faac9f5b909d,57256,57256,1584,0,60424,115808,0,0.185
sat/queen13_13.col.13.cnf.bz2,254379ba985f92132932ecfbeffc9b54,80041,80041,2028,0,84097,161772,0,0.249
sat/queen14_14.col.14.cnf.bz2,b861982b17098c52933e65966bbf3b6e,109032,109032,2548,0,114128,220220,0,0.337
sat/queen8_8.col.9.cnf.bz2,57b7b862bd61289d886996174db0174d,11712,11712,512,0,12736,23808,0,0.037
sat/queen8-8-9.cnf.bz2,0b8d274c5bf66683cbdd1238771b31f5,6744,6744,256,0,7256,52800,0,0.033
sat/ramsey-30-4.cnf.bz2,257b1331c202be554abdec123a86213b,162400,162400,37410,0,237220,584640,0,0.679
sat/ramsey-32-4.cnf.bz2,d6a3720e0c3186e866f7452db66fc3e2,198400,198400,45632,0,289664,714240,0,0.821
sat/satcoin-genesis-SAT-10.cnf.bz2,06e928088bd822602edb83e41ce8dadb,648803,200000,122854,11926,445708,601525,1,1.734
sat/satcoin-genesis-SAT-1024.cnf.bz2,8d8240ca3fb803c3ba2db08e640ea604,648806,200000,122973,11808,445946,601399,1,1.695
sat/satcoin-genesis-SAT-128.cnf.bz2,8e3321b7ea3071613457497f1166f6e5,648806,200000,122972,11809,445944,601396,1,1.803
sat/satcoin-genesis-SAT-16.cnf.bz2,c37b4ce8f68fe990fa25d5bb51f478c4,648806,200000,122972,11809,445944,601397,1,1.761
sat/satcoin-genesis-SAT-2048.cnf.bz2,f42d3b2739adeb8817988487af05ce53,648806,200000,122972,11809,445944,601398,1,1.662
sat/satcoin-genesis-SAT-256.cnf.bz2,c5a46b97916d90586c012e38672419e7,648806,200000,122973,11808,445946,601398,1,1.665
sat/satcoin-genesis-SAT-3.cnf.bz2,4b803fb384091b68879eea87c93159d4,648788,200000,122803,11972,445606,601740,1,1.639
sat/satcoin-genesis-SAT-32.cnf.bz2,2dcc525ccb3eb88be9dcd4fbed1bab6c,648806,200000,122972,11809,445944,601399,1,1.629
sat/satcoin-genesis-SAT-4.cnf.bz2,0616ca6b1e0ae639d12e19ed310963a9,648806,200000,122972,11809,445944,601398,1,1.645
sat/satcoin-genesis-SAT-4096.cnf.bz2,213c4eabd02f12ff075c751edb6dbff9,648806,200000,122971,11810,445942,601398,1,1.657
sat/satcoin-genesis-SAT-5.cnf.bz2,5099718e4b5b8fe2ba7f8b919fdfde2d,648806,200000,122972,11809,445944,601428,1,1.748
sat/satcoin-genesis-SAT-512.cnf.bz2,cb2b62589f6d979563e6b640c241b3a8,648806,200000,122973,11808,445946,601398,1,1.659
sat/satcoin-genesis-SAT-64.cnf.bz2,08530caa5c9232f2ffc5163cf79b38e7,648806,200000,122972,11809,445944,601399,1,1.646
sat/satcoin-genesis-SAT-7.cnf.bz2,ad07687a32d88007a519820da419085b,648803,200000,122854,11926,445708,601557,1,1.635
sat/satcoin-genesis-SAT-8.cnf.bz2,d04afa1594d501f60588bb1e265ef05e,648806,200000,122972,11809,445944,601398,1,1.634
sat/satcoin-genesis-SAT-8192.cnf.bz2,fca7a5a04aaed5f0eacccc4139dc894a,648806,200000,122973,11808,445946,601400,1,1.636
sat/satcoin-genesis-SAT-9.cnf.bz2,bc2e7477ffd668db449bad5155548186,648806,200000,122972,11809,445944,601426,1,1.633
sat/school1_nsh.col.14.cnf.bz2,36fd6d5704c8e5d60c91c53d60597365,190308,190308,4576,0,199460,384488,0,0.596
sat/school1.col.14.cnf.bz2,3de6254158ab7d91cb75256fd84c2f89,248620,200000,5002,3,210004,403388,1,0.747
sat/sdiv15prop.cnf.bz2,74313b5880d5aad029aa8f0ef4e827b4,9236,9236,3179,0,15594,21550,0,0.03
sat/sdiv16prop.cnf.bz2,aa91e3e3aa382f2be3d3603be47fca42,10484,10484,3602,0,17688,24462,0,0.034
sat/sdiv17prop.cnf.bz2,f3f6b1bdf843e3f2df370189b5fccad7,11810,11810,4051,0,19912,27556,0,0.039
sat/sdiv20prop.cnf.bz2,1b17ca443cb77aa4f884a231d038bb7e,16256,16256,5554,0,27364,37930,0,0.053
sat/sdiv25prop.cnf.bz2,99fb55dfbb28f470dcbd1722536e0daa,25226,25226,8579,0,42384,58860,0,0.085
sat/sdiv30prop.cnf.bz2,a17efb89fadde5be43b05cf36181f6ba,36146,36146,12254,0,60654,84340,0,0.12
sat/sdiv40prop.cnf.bz2,0227c865edaeda75e13eea36d57b7eed,63836,63836,21554,0,106944,148950,0,0.217
sat/si2-b03m-m400-03.cnf.bz2,2cf177493f485906510321213cfdc994,298157,200000,5310,0,210620,2667838,1,3.144
sat/si2-b03m-m800-03.cnf.bz2,af750c18578d52e60472315692ad83c0,472588,200000,10859,3,221718,2664534,1,2.814
sat/si2-b06m-m1000-03.cnf.bz2,95b8b6965d773a5c8c5d8704eb2196ea,563208,200000,9289,11,218578,2954945,1,3.452
sat/sqrt_ineq_2.c.cnf.bz2,cb4238b7a86307dd3e0be2ef213500ad,641376,200000,125587,6657,451174,588214,1,1.59
sat/sqrt_ineq_3.c.cnf.bz2,b51583e32432c5778c7e3e996c3bfeba,641421,200000,125524,6735,451048,586517,1,1.59
sat/sted1_0x0-330.cnf.bz2,705fa7d68c47bb31cfc3f23735f36785,335975,200000,13431,0,226862,749497,1,1.162
sat/sted1_0x0-350.cnf.bz2,caae9c4cb6b5e22d8642eb305d62f17e,335955,200000,13431,0,226862,749304,1,1.14
sat/sted1_0x0-380.cnf.bz2,d42c9f674dcabd62a43c0d4b9b495c2a,335935,200000,13431,0,226862,749887,1,1.136
sat/sted1_0x0-420.cnf.bz2,cb51db17dbfaef01db0ae1a96ecf1cad,335895,200000,13431,0,226862,749680,1,1.133
sat/sted1_0x1e3-100.cnf.bz2,4a27ec0da2071786d8528b4ed5b1108d,222805,200000,10911,0,221822,1119437,1,1.111
sat/sted1_0x1e3-200.cnf.bz2,0d69ebe07952e551d249d8b9c9e87c08,222705,200000,10911,0,221822,1119703,1,1.097
sat/sted1_0x1e3-300.cnf.bz2,d221fec411c76011f99818b1c37fdf9a,222605,200000,10911,0,221822,1120366,1,1.089
sat/sted1_0x24204-330.cnf.bz2,6cd9571bc71cc0c3fb08aeafb9ca37e4,353614,200000,13431,0,226862,781804,1,1.197
sat/sted1_0x24204-350.cnf.bz2,e90a69fccafffc449c269a293dc6baaa,353594,200000,13431,0,226862,781578,1,1.197
sat/sted1_0x24204-380.cnf.bz2,27f320fde33a42bacfa90b288b2e2ade,353564,200000,13431,0,226862,781939,1,1.197
sat/sted5_0x0-40.cnf.bz2,1c2bd05b935d6c3239907159f13f2a1d,58359,58359,2345,0,63049,216411,0,0.239
sat/sted5_0x0-50.cnf.bz2,75d8705ab6a8acffe29585e95268acc0,58349,58349,2345,0,63039,216401,0,0.236
sat/sted5_0x0-60.cnf.bz2,3be5e51c21f29f63eba4501a962493ee,58339,58339,2345,0,63029,216391,0,0.235
sat/sted5_0x0-70.cnf.bz2,db34df57edfdbcb8790efa3e43e0d5bb,58329,58329,2345,0,63019,216381,0,0.233
sat/sted5_0x1e3-20.cnf.bz2,91e0db01b254eb78f6643328045bfeb9,35939,35939,1841,0,39621,200534,0,0.169
sat/sted5_0x1e3-40.cnf.bz2,78fe33e93ff0e625c0d1662aed6c8a60,35919,35919,1841,0,39601,200514,0,0.17
sat/sted5_0x1e3-60.cnf.bz2,9bfd68f47251ccd0b8a39ff5efcd52e5,35899,35899,1841,0,39581,200494,0,0.17
sat/sted5_0x24204-50.cnf.bz2,f50eaf02a8041510b64104998cc81d2f,61876,61876,2345,0,66566,240732,0,0.254
sat/sted5_0x24204-60.cnf.bz2,7df66894fe6fbd7e6416faaadb50ba73,61866,61866,2345,0,66556,240722,0,0.257
sat/sted5_0x24204-70.cnf.bz2,14c33d4be35ed33f2c67498f8334993f,61856,61856,2345,0,66546,240712,0,0.261
sat/terminator_03_true-unreach-call_true-termination.i.cnf.bz2,7ba40e48181c3dcc086194bd886ce467,1257615,200000,108649,28253,417298,599518,1,2.602
sat/TimetableCNFEncoding_1_UNKNOWN.cnf.bz2,2fdd1060b7b84e0a467ce815f808d72f,2492555,200000,181495,185012,562990,563133,1,4.888
sat/TimetableCNFEncoding_10_UNKNOWN.cnf.bz2,c23b32bc4499e02aa6907664e1f0502f,696822,200000,115032,24426,430064,552311,1,1.622
sat/TimetableCNFEncoding_16_UNKNOWN.cnf.bz2,cffe58485cb866edc8ff999f150b6464,2073399,200000,173258,157875,546516,560848,1,4.07
sat/TimetableCNFEncoding_17_UNKNOWN.cnf.bz2,532498b3cd948f0db94ac28636a05816,2470716,200000,180389,182307,560778,563321,1,4.934
sat/TimetableCNFEncoding_2_UNKNOWN.cnf.bz2,a579604efe04d2aa865386c741cce70e,1642907,200000,165533,130829,531066,557849,1,3.277
sat/TimetableCNFEncoding_20_UNKNOWN.cnf.bz2,33bcf82677b7fdacf18dd48892596a1d,2649518,200000,184559,193871,569118,563885,1,5.097
sat/TimetableCNFEncoding_3_UNKNOWN.cnf.bz2,16ca7cd1af0f7102faf95131822ace7e,2431386,200000,179873,178752,559746,563053,1,4.574
sat/TimetableCNFEncoding_4_UNKNOWN.cnf.bz2,a62fb2367a024ba494c740420db4a622,1766553,200000,168391,139328,536782,558152,1,3.532
sat/TimetableCNFEncoding_5_UNKNOWN.cnf.bz2,4b3ac9685ff0aacd16ca386ec920c0ca,1706732,200000,166932,135644,533864,557986,1,3.527
sat/TimetableCNFEncoding_6_UNKNOWN.cnf.bz2,8aa9da1b9faca7329acaea993d163d0d,1434813,200000,145546,82460,491092,559687,1,2.939
sat/TimetableCNFEncoding_8_UNKNOWN.cnf.bz2,9f8e73a67430ddb104d87d2055df161f,1187797,200000,138568,66936,477136,557770,1,2.515
sat/TimetableCNFEncoding_9_UNKNOWN.cnf.bz2,39feaada031121eaeb4140a86cd5ef9f,1010507,200000,131914,53600,463828,555414,1,2.18
sat/udiv35prop.cnf.bz2,2934a7db9d5b4f1ac33f8508be9700c2,32257,32257,10972,0,54201,75311,0,0.107
sat/udiv40prop.cnf.bz2,92afef62e7c2a187982f88e57fff9a5a,42272,42272,14342,0,70956,98686,0,0.14
sat/udiv45prop.cnf.bz2,06d2543c151c2478fde159c6dc0424ac,53637,53637,18162,0,89961,125211,0,0.179
sat/udiv46prop.cnf.bz2,4fcad2124dbdaf3d4d933545bce23d70,56072,56072,18980,0,94032,130894,0,0.185
sat/udiv47prop.cnf.bz2,e1b7eb30b30fe24bd77898312bf42c8f,58561,58561,19816,0,98193,136703,0,0.192
sat/udiv48prop.cnf.bz2,0a60caf64b5ae6fdebacc9521c5ee731,61104,61104,20670,0,102444,142638,0,0.204
sat/uniqinv20prop.cnf.bz2,b1fab5c570d9365db1209daf8b22af9f,8790,8790,3066,0,14922,20508,0,0.029
sat/uniqinv25prop.cnf.bz2,3a4212a4ed6019d0f3571a5f0b4839f5,13980,13980,4831,0,23642,32618,0,0.045
sat/uniqinv30prop.cnf.bz2,3154f269851c216ac1ddb39e092db3e3,20370,20370,6996,0,34362,47528,0,0.065
sat/uniqinv40prop.cnf.bz2,9b5f767eb5c14eb888d51acf70e045c8,36750,36750,12526,0,61802,85748,0,0.12
sat/uniqinv45prop.cnf.bz2,2953ca8cacff8201007fde3b7db1d9e8,46740,46740,15891,0,78522,109058,0,0.154
sat/uniqinv46prop.cnf.bz2,a9dd80ac369ca24054cba2b308fbc712,48882,48882,16612,0,82106,114056,0,0.16
sat/uniqinv47prop.cnf.bz2,a3b08e135c28eebb7e182e2779bb4fb9,51072,51072,17349,0,85770,119166,0,0.169
